   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
   3600000.0,   3600000.0
